Date,Close,High,Low,Open,Volume,return,volatility,regime
2022-08-17,13493.25,13672.0,13406.25,13658.0,610667,-0.012080610619955023,0.01331381356404636,2
2022-08-18,13523.25,13575.5,13410.75,13503.0,530513,0.0022233338891668453,0.013288240754280443,2
2022-08-19,13268.5,13534.5,13228.75,13534.25,618758,-0.018837927273399502,0.014575166849987971,2
2022-08-22,12909.75,13226.5,12874.5,13226.5,599946,-0.027037720917963637,0.0169773917118118,2
2022-08-23,12896.5,13018.5,12823.5,12933.75,570278,-0.0010263560487228096,0.01664280653889774,2
2022-08-24,12929.75,13011.25,12825.75,12892.0,503227,0.0025782188965999264,0.013438386159914252,2
2022-08-25,13156.0,13161.5,12925.0,12944.0,543666,0.017498404841547632,0.014910667108677262,2
2022-08-26,12620.5,13220.0,12557.5,13153.75,753862,-0.04070386135603532,0.017505506823237572,2
2022-08-29,12492.75,12610.25,12401.5,12485.0,693093,-0.010122419872429789,0.016724207511717895,2
2022-08-30,12358.75,12658.25,12247.5,12503.5,797462,-0.010726221208300801,0.016532761715894528,2
2022-08-31,12285.25,12513.0,12276.25,12366.0,672068,-0.005947203398401935,0.01655348014444509,2
2022-09-01,12292.25,12299.5,12017.75,12284.75,820606,0.0005697889745832629,0.01643441001195804,2
2022-09-02,12104.25,12461.5,12040.25,12297.75,835870,-0.0152941894282983,0.016244815410797926,2
2022-09-06,12019.0,12244.5,11930.0,12110.5,895450,-0.007042980771216678,0.014960629257737555,2
2022-09-07,12263.25,12306.25,11921.5,12019.75,677159,0.02032199018221159,0.017257980871555743,2
2022-09-08,12321.75,12379.5,12115.75,12267.75,737024,0.004770350437282023,0.017376851922653064,2
2022-09-09,12592.5,12613.75,12329.5,12345.25,535984,0.021973339825917648,0.01805547177839645,2
2022-09-12,12740.75,12773.75,12573.25,12626.0,444255,0.01177288068294624,0.013263712237050017,2
2022-09-13,12036.5,12889.0,12003.25,12769.5,463841,-0.05527539587543906,0.02217394325792861,2
2022-09-14,12142.0,12173.0,12001.75,12050.25,270232,0.00876500643874878,0.02232312742888933,2
2022-09-15,11934.75,12187.75,11866.5,12159.0,169928,-0.017068851918959016,0.022838274597998268,2
2022-09-16,11814.580078125,11880.0,11750.5,11880.0,754923,-0.010068909853578889,0.02291922753679088,2
2022-09-19,12024.0,12066.25,11792.25,11920.0,632663,0.017725549320432243,0.02343830372998608,2
2022-09-20,11922.25,12092.5,11828.25,12045.75,704882,-0.008462242182302071,0.0234871591524771,2
2022-09-21,11710.0,12140.5,11647.5,11946.0,822965,-0.017802847616850803,0.022806279229269255,2
2022-09-22,11565.5,11796.0,11510.0,11661.25,786180,-0.012339880444064866,0.02268610236540017,2
2022-09-23,11376.75,11600.25,11229.0,11583.75,799378,-0.01632008992261469,0.02055698550346422,2
2022-09-26,11316.25,11537.75,11256.5,11362.5,809853,-0.0053178631858834535,0.019221296438932552,2
2022-09-27,11333.75,11568.25,11233.5,11315.5,841073,0.001546448691041702,0.011876315961487171,2
2022-09-28,11555.75,11613.5,11141.5,11361.0,897742,0.019587515164883662,0.013715377301454666,2
2022-09-29,11228.25,11567.25,11091.5,11544.0,891823,-0.028340869264219082,0.015212462725770226,2
2022-09-30,11035.5,11357.25,11024.25,11220.0,878168,-0.017166521942421964,0.015585471679451297,2
2022-10-03,11285.75,11358.25,10890.75,11030.0,757581,0.022676815731049738,0.016499133148721683,2
2022-10-04,11640.75,11675.0,11281.5,11314.5,772885,0.03145559665950426,0.02028407328037189,2
2022-10-05,11623.75,11711.0,11366.5,11630.25,700889,-0.0014603870025556853,0.01953189455724613,2
2022-10-06,11541.75,11729.75,11505.25,11628.0,773914,-0.0070545219916120505,0.019247388376390454,2
2022-10-07,11101.5,11564.5,11043.25,11494.5,759141,-0.038144128923256915,0.022294590286858654,2
2022-10-10,10984.5,11136.5,10876.75,11067.75,757732,-0.010539116335630316,0.02243584653458585,2
2022-10-11,10845.0,11039.5,10767.25,10987.0,833906,-0.012699713232281806,0.022584951276985826,2
2022-10-12,10840.5,10976.75,10805.5,10875.0,731214,-0.0004149377593360981,0.021083037029874657,2
2022-10-13,11083.75,11142.75,10484.75,10859.0,1050244,0.022439001891056742,0.021263934000713292,2
2022-10-14,10744.0,11253.5,10726.75,11064.75,843525,-0.030652982970565068,0.02277108205233684,2
2022-10-17,11110.25,11146.25,10713.0,10720.0,638720,0.034088793745346235,0.02439754490244601,2
2022-10-18,11198.75,11431.75,11081.5,11161.25,832215,0.007965617335343511,0.021896192257812905,2
2022-10-19,11153.25,11382.75,11049.0,11320.25,733776,-0.004062953454626594,0.021882774270178373,2
2022-10-20,11090.75,11328.75,11008.0,11134.0,739672,-0.0056037477865196195,0.021864393442502912,2
2022-10-21,11358.5,11386.25,10935.5,11061.25,840952,0.0241417397380701,0.01975137738998579,2
2022-10-24,11478.75,11530.25,11207.75,11393.75,715016,0.01058678522692258,0.019331116888974112,2
2022-10-25,11713.5,11734.0,11430.25,11453.75,660210,0.020450833061091078,0.018875939704398662,2
2022-10-26,11446.0,11703.5,11415.0,11510.0,784638,-0.022836897596789973,0.021165424606991178,2
2022-10-27,11235.25,11537.5,10921.5,11417.75,769071,-0.018412545867552033,0.02150493404247036,2
2022-10-28,11587.0,11626.0,11062.0,11122.75,728261,0.03130771455908854,0.02006848301221105,2
2022-10-31,11447.25,11595.0,11367.25,11592.5,607680,-0.012060930352981836,0.018593948141640844,2
2022-11-01,11332.0,11619.0,11288.75,11455.0,605362,-0.010067920242853079,0.018945913117942033,2
2022-11-02,10944.5,11460.0,10909.0,11320.25,770983,-0.03419519943522764,0.022044262190097592,2
2022-11-03,10728.0,10996.0,10708.0,10938.0,705050,-0.019781625473982323,0.02276944522098927,2
2022-11-04,10890.25,10974.25,10636.0,10712.0,881129,0.015123974645786742,0.021725907641426873,2
2022-11-07,11014.25,11038.5,10751.0,10786.5,554692,0.011386331810564476,0.021786892801866,2
2022-11-08,11094.25,11231.25,10928.75,11016.0,728868,0.0072633179744421295,0.020510312581555768,2
2022-11-09,10830.75,11164.25,10822.25,11089.25,669071,-0.023751042206548445,0.020599362689473752,2
2022-11-10,11632.25,11677.0,10808.0,10841.0,862147,0.07400226207788019,0.031772345296321905,2
2022-11-11,11848.0,11876.75,11569.25,11669.75,682257,0.018547572481678154,0.030791417965798148,2
2022-11-14,11734.75,11898.5,11702.0,11791.0,576678,-0.00955857528696824,0.030668534524141006,2
2022-11-15,11904.25,12118.75,11761.75,11768.5,771822,0.014444278744753847,0.030496267929090586,2
2022-11-16,11739.5,11963.0,11706.5,11882.0,577864,-0.013839595102589364,0.028152876439664735,2
2022-11-17,11710.5,11827.5,11528.25,11777.75,658469,-0.002470292601899571,0.02679643104623329,2
2022-11-18,11708.0,11843.0,11607.0,11747.75,585873,-0.00021348362580586588,0.026853144027597503,2
2022-11-21,11588.0,11756.0,11553.0,11723.0,477970,-0.010249402118209794,0.02737894089159171,2
2022-11-22,11754.5,11759.25,11526.5,11588.0,531087,0.014368312046945109,0.027523968302426764,2
2022-11-23,11862.75,11892.75,11720.0,11741.5,474645,0.009209239014845272,0.025443222433174366,2
2022-11-25,11782.75,11933.0,11766.25,11878.0,252366,-0.006743798866198802,0.011856907778552483,2
2022-11-28,11616.25,11788.5,11575.25,11731.25,506250,-0.014130826844327538,0.011067221529076776,2
2022-11-29,11524.75,11704.5,11465.0,11625.0,555859,-0.007876896588830284,0.010950389028449515,2
2022-11-30,12042.25,12078.5,11497.75,11520.0,769082,0.04490336015965646,0.017952777522621904,2
2022-12-01,12062.75,12145.0,11943.25,12079.25,629297,0.0017023396790467604,0.01715178710014454,2
2022-12-02,12010.25,12067.75,11740.5,12039.75,588295,-0.0043522414043232205,0.017226808099380382,2
2022-12-05,11805.75,12015.75,11745.5,12000.5,537924,-0.017027122666056105,0.018324173853579498,2
2022-12-06,11566.0,11846.25,11502.0,11812.0,657271,-0.0203079008110455,0.019261192981523713,2
2022-12-07,11509.5,11596.25,11422.5,11566.0,634691,-0.004885007781428308,0.01861392516012891,2
2022-12-08,11645.5,11685.75,11433.0,11500.0,600826,0.011816325644033121,0.018804880934978105,2
2022-12-09,11569.75,11748.0,11517.0,11641.5,504052,-0.006504658451762513,0.018797890962234425,2
2022-12-12,11711.75,11716.0,11522.75,11553.0,354886,0.01227338533676181,0.01870673241419894,2
2022-12-13,11839.75,12229.5,11680.5,11691.25,407612,0.010929195039170114,0.018663306881306907,2
2022-12-14,11750.75,11948.5,11613.75,11839.0,197122,-0.0075170506133998005,0.011544944688704916,2
2022-12-15,11347.25,11779.5,11298.25,11758.75,182838,-0.03433823372976197,0.015179731932401581,2
2022-12-16,11327.0400390625,11381.25,11206.5,11340.25,665526,-0.001781044829143652,0.01523226525548857,2
2022-12-19,11193.25,11411.0,11131.75,11328.75,562529,-0.011811562297044165,0.014888031301097695,2
2022-12-20,11175.75,11247.0,11043.5,11182.5,625090,-0.0015634422531436432,0.013925181540661986,2
2022-12-21,11334.5,11389.75,11181.0,11206.5,631322,0.014204863208285845,0.014959651741655413,2
2022-12-22,11054.25,11384.75,10870.5,11357.0,714500,-0.024725395915126347,0.01580386044890739,2
2022-12-23,11075.25,11143.0,10916.25,11061.0,534525,0.0018997218264469318,0.01594273992409896,2
2022-12-27,10915.5,11183.75,10896.0,11104.0,499799,-0.014424053633100842,0.015081734637651034,2
2022-12-28,10772.75,10996.5,10758.75,10915.75,635572,-0.013077733498236488,0.013780701560278465,2
2022-12-29,11032.75,11071.5,10777.5,10785.75,470004,0.024134970179387816,0.017399076418027088,2
2022-12-30,11022.25,11051.5,10855.5,11033.5,462484,-0.0009517119485169534,0.014319410485425866,2
2023-01-03,10945.5,11182.0,10844.75,11122.5,657681,-0.006963188096804185,0.014371728382861649,2
2023-01-04,10999.25,11068.5,10863.5,10941.25,758003,0.004910693892467233,0.0142472328709871,2
2023-01-05,10820.25,11046.75,10805.0,10988.5,694452,-0.016273836852512713,0.014977389308124426,2
2023-01-06,11113.5,11165.75,10751.0,10838.75,736332,0.02710196159977829,0.017047814034179903,2
2023-01-09,11185.5,11385.5,11120.25,11126.5,646318,0.006478607099473566,0.015142084233717816,2
2023-01-10,11282.0,11288.75,11094.0,11184.75,559281,0.008627240624022203,0.01532089604731621,2
2023-01-11,11476.5,11479.5,11239.75,11282.5,500153,0.017239851090232294,0.014823328777593903,2
2023-01-12,11534.25,11579.75,11291.0,11474.5,754571,0.005032021957914079,0.013389615925263686,2
2023-01-13,11608.0,11619.5,11389.0,11528.5,482002,0.0063940004768408,0.0119557904400546,2
2023-01-17,11624.5,11685.0,11510.25,11613.5,576141,0.0014214334941420326,0.011844037738334276,2
2023-01-18,11475.75,11759.5,11468.0,11619.75,619614,-0.01279624930104517,0.01263745430792221,2
2023-01-19,11356.5,11487.0,11308.5,11470.5,594769,-0.010391477681197303,0.013520008763198501,2
2023-01-20,11677.0,11686.75,11365.25,11401.0,577769,0.028221723242196184,0.01368928486448857,2
2023-01-23,11934.0,11983.0,11650.5,11676.75,593978,0.022009077674060018,0.012964154643826479,2
2023-01-24,11909.5,12010.5,11835.75,11933.0,511370,-0.002052957935310906,0.013295132331322623,2
2023-01-25,11873.25,11976.5,11604.5,11970.5,633473,-0.003043788572148265,0.013584136037889752,2
2023-01-26,12106.75,12113.0,11867.25,11874.75,621434,0.01966605605036542,0.013842216274770754,2
2023-01-27,12222.25,12308.5,12016.0,12049.0,588072,0.009540132570673432,0.013900523351179807,2
2023-01-30,11968.0,12252.0,11960.0,12212.5,634667,-0.02080222544948762,0.016253710531047173,2
2023-01-31,12152.0,12156.0,11871.0,11984.0,585202,0.015374331550802145,0.016679553983554363,2
2023-02-01,12414.25,12524.5,12055.25,12116.0,668515,0.02158080974325216,0.016238846486403925,2
2023-02-02,12846.75,12949.75,12501.75,12520.0,817822,0.034838995509193005,0.016832135460105715,2
2023-02-03,12624.0,12878.0,12551.25,12748.25,824209,-0.017339015704361027,0.018222482695601856,2
2023-02-06,12515.5,12608.5,12455.75,12572.0,535147,-0.008594740177439775,0.01817385957243713,2
2023-02-07,12776.75,12818.5,12459.25,12513.0,744996,0.02087411609604084,0.018637172323711433,2
2023-02-08,12545.25,12808.5,12512.75,12747.0,590355,-0.018118848690003353,0.020110158618627905,2
2023-02-09,12425.5,12728.5,12366.5,12555.0,612404,-0.009545445487335824,0.019977550171132036,2
2023-02-10,12346.25,12451.5,12243.25,12448.75,600244,-0.0063780129572250654,0.02001327195725852,2
2023-02-13,12540.5,12567.0,12265.25,12357.5,467840,0.015733522324592464,0.018853890833772147,2
2023-02-14,12631.0,12687.0,12390.5,12547.25,719204,0.007216618157170673,0.018521117348618294,2
2023-02-15,12730.0,12756.5,12524.25,12620.75,568579,0.00783785923521485,0.017558727278836294,2
2023-02-16,12482.5,12792.75,12455.25,12740.0,682325,-0.019442262372348806,0.014652808576820072,2
2023-02-17,12390.0,12466.25,12265.75,12462.5,629355,-0.007410374524334018,0.013871929591028124,2
2023-02-21,12096.75,12417.75,12090.25,12380.0,609494,-0.02366828087167072,0.01542626100541343,2
2023-02-22,12097.5,12190.5,12034.0,12108.0,640711,6.200012400014998e-05,0.013020232639872965,1
2023-02-23,12207.5,12261.0,12028.5,12176.25,640962,0.009092787766067367,0.012903065390601374,0
2023-02-24,11997.0,12214.5,11923.0,12190.0,643618,-0.0172434978496826,0.013572424791283857,1
2023-02-27,12083.25,12189.5,11990.0,12003.0,578952,0.007189297324331045,0.013917597240143825,1
2023-02-28,12072.25,12172.75,12025.75,12093.5,646026,-0.0009103511058696778,0.012473074994943998,1
2023-03-01,11961.75,12141.75,11924.75,12041.25,759645,-0.009153223301373026,0.01193995177912914,1
2023-03-02,12062.0,12096.25,11832.5,11967.0,752009,0.008380880723974249,0.012007709859285258,1
2023-03-03,12311.25,12329.0,12012.0,12049.0,675472,0.020664068976952388,0.013382284141596663,0
2023-03-06,12323.5,12486.25,12276.25,12306.25,612506,0.0009950248756218638,0.013218798013479015,1
2023-03-07,12169.0,12381.25,12142.25,12320.25,685006,-0.012537022761390793,0.011389321958738643,1
2023-03-08,12228.25,12254.5,12108.25,12170.0,633419,0.0048689292464458855,0.011462763065809067,1
2023-03-09,12007.25,12353.5,11977.5,12231.0,816838,-0.018072904953693292,0.012535980653540191,1
2023-03-10,11840.25,12109.0,11795.0,12005.0,871209,-0.013908263757313244,0.012110135249943806,1
2023-03-13,11931.75,12095.75,11674.25,11894.75,694438,0.007727877367454283,0.012152951847442249,1
2023-03-14,12207.0,12223.0,11921.75,11960.0,364395,0.023068703249732758,0.014377338884483075,0
2023-03-15,12247.75,12280.0,11972.0,12200.75,261341,0.0033382485459163558,0.013912683788393778,1
2023-03-16,12583.0,12600.5,12189.25,12264.5,181754,0.027372374517768527,0.01595775547866814,0
2023-03-17,12594.650390625,12636.5,12531.75,12575.75,734052,0.0009258833843279746,0.014901651733314406,1
2023-03-20,12688.5,12750.0,12525.25,12690.0,694471,0.007451545415254834,0.0149747716804519,1
2023-03-21,12867.25,12898.25,12676.5,12699.75,565860,0.014087559601213773,0.014250102603972963,0
2023-03-22,12707.0,13082.0,12678.0,12873.25,713083,-0.01245409858361346,0.015369433939325378,1
2023-03-23,12854.0,13031.0,12694.25,12695.0,838385,0.011568426851341851,0.013378788462574523,0
2023-03-24,12890.25,12924.75,12728.0,12871.5,676547,0.0028201338104869578,0.011382291197393438,1
2023-03-27,12788.5,12984.5,12765.5,12916.0,562634,-0.007893562964255918,0.012528152379483314,1
2023-03-28,12732.5,12833.5,12634.25,12810.5,537965,-0.004378934198694173,0.01159548162366315,1
2023-03-29,12965.0,12994.0,12742.0,12745.5,566316,0.01826035735322984,0.012393014007872717,0
2023-03-30,13082.0,13111.75,12931.5,12962.5,583151,0.009024296182028602,0.009959712448239115,1
2023-03-31,13301.75,13311.5,13057.5,13084.25,624955,0.016797890230851653,0.010665491527673671,0
2023-04-03,13270.0,13278.75,13154.0,13262.0,542896,-0.0023869039787998148,0.01091913542446225,1
2023-04-04,13219.0,13348.75,13168.25,13259.0,577032,-0.0038432554634514338,0.010646759012613012,1
2023-04-05,13079.75,13247.25,13006.0,13230.0,594608,-0.010534079733716673,0.01035540277925327,1
2023-04-06,13170.75,13191.0,12953.25,13072.75,41224,0.006957319520632943,0.010026098557680527,1
2023-04-10,13158.0,13203.25,12967.5,13179.75,553003,-0.0009680542110358514,0.010083318698637746,1
2023-04-11,13074.75,13208.75,13053.5,13163.25,549047,-0.006326949384404923,0.009921612783970652,1
2023-04-12,12952.25,13241.75,12937.75,13073.75,684779,-0.009369204000076459,0.010406301212151298,1
2023-04-13,13209.75,13228.0,12925.5,12957.0,558233,0.01988071570576544,0.010700219277497947,0
2023-04-14,13181.25,13255.0,13058.0,13183.0,627824,-0.0021574973031284195,0.010457187866839347,1
2023-04-17,13186.5,13218.0,13076.75,13212.5,540742,0.0003982930298720433,0.008829704509123596,1
2023-04-18,13193.0,13298.75,13138.0,13184.0,576668,0.0004929283737156176,0.008820421749545074,1
2023-04-19,13183.0,13226.75,13065.0,13170.5,529506,-0.0007579777154551604,0.008745956161328214,1
2023-04-20,13074.25,13200.0,13021.75,13162.0,680299,-0.008249260411135606,0.008472680259984643,1
2023-04-21,13090.5,13122.0,12982.5,13089.0,593982,0.0012429011224353026,0.008136597143374915,1
2023-04-24,13056.5,13134.0,12967.25,13070.0,582286,-0.002597303387953054,0.008161473200469685,1
2023-04-25,12809.5,13059.5,12800.0,13050.25,694266,-0.018917780415884766,0.009903660521537112,1
2023-04-26,12887.75,13012.25,12863.75,12940.0,755124,0.00610874741402867,0.009833831441193423,1
2023-04-27,13231.25,13333.0,12936.0,12965.0,728241,0.026653217202382118,0.01148464694806042,1
2023-04-28,13320.25,13336.0,13169.0,13215.0,671058,0.0067264997638167845,0.011622940153205684,1
2023-05-01,13306.75,13370.25,13258.75,13317.0,487908,-0.001013494491469702,0.011641105821405037,1
2023-05-02,13184.5,13334.75,13110.25,13290.0,664855,-0.009187066714261505,0.012079293446411015,1
2023-05-03,13100.75,13314.0,13080.0,13162.0,648753,-0.006352155940687942,0.012246719895233146,1
2023-05-04,13043.75,13173.0,13001.75,13064.0,656440,-0.004350895941072075,0.012034924285369125,1
2023-05-05,13317.75,13359.0,13055.75,13060.0,573291,0.021006229036895085,0.013787603215380431,0
2023-05-08,13352.25,13368.0,13254.5,13316.0,506054,0.002590527679225074,0.013700772355370568,1
2023-05-09,13264.75,13347.0,13250.5,13338.5,552248,-0.006553202643749145,0.01202610474376053,1
2023-05-10,13409.5,13446.75,13202.75,13258.75,839699,0.010912380557492662,0.012233248706902653,0
2023-05-11,13446.5,13470.25,13361.5,13410.0,653399,0.002759237853760421,0.009310776345114805,1
2023-05-12,13396.25,13494.25,13310.5,13446.0,628035,-0.0037370319413974062,0.009265199918063216,1
2023-05-15,13468.0,13480.0,13350.0,13378.75,495940,0.005355976485956981,0.00935983948942894,1
2023-05-16,13483.25,13554.5,13426.25,13461.0,561834,0.0011323136323135863,0.008621726207127556,1
2023-05-17,13643.5,13669.0,13474.25,13498.5,621137,0.01188511671889203,0.00852203274491538,0
2023-05-18,13894.0,13913.0,13628.25,13640.5,749496,0.01836039139516976,0.009030708617685172,1
2023-05-19,13858.0,13960.25,13814.25,13908.5,659819,-0.002591046494889837,0.007777729177016929,1
2023-05-22,13902.5,13946.75,13794.25,13805.5,538203,0.003211141578871368,0.007767600639572947,1
2023-05-23,13728.75,13979.25,13710.0,13913.25,658680,-0.012497752202841217,0.008826517686972036,1
2023-05-24,13650.25,13845.75,13566.5,13729.0,704804,-0.005717927706455406,0.008837048072510425,1
2023-05-25,13976.5,14031.25,13803.0,13877.0,819148,0.023900661160052072,0.01127921184049569,1
2023-05-26,14332.5,14369.0,13924.5,13977.75,729047,0.02547132687010345,0.012758036141797683,0
2023-05-30,14396.75,14570.0,14336.75,14437.5,882198,0.00448281876853307,0.012772384957545489,1
2023-05-31,14300.5,14429.0,14251.25,14397.25,680429,-0.006685536666261482,0.013380176057828376,1
2023-06-01,14472.25,14528.25,14248.25,14289.5,622329,0.012010069577986782,0.013386358299576255,0
2023-06-02,14575.25,14627.75,14468.25,14494.0,623290,0.007117068873188304,0.01268618249968155,1
2023-06-05,14588.75,14694.75,14512.75,14577.0,619089,0.0009262276804857805,0.012503783702042044,1
2023-06-06,14586.5,14623.75,14504.5,14582.0,572806,-0.00015422842944046167,0.012608761903190286,1
2023-06-07,14331.5,14675.0,14305.5,14594.5,770555,-0.017481918212045366,0.013443153461673182,1
2023-06-08,14503.0,14526.75,14256.75,14316.0,631769,0.011966646896696131,0.01312562179083152,0
2023-06-09,14556.25,14687.5,14460.25,14517.0,581386,0.0036716541405226177,0.011551274390725738,1
2023-06-12,14800.5,14827.0,14554.25,14560.25,397388,0.01677973379132669,0.00998854098230841,0
2023-06-13,14914.25,14967.75,14779.5,14824.0,347119,0.007685551163812088,0.010082890818888584,1
2023-06-14,15012.75,15061.5,14793.0,14925.0,204099,0.0066044219454548525,0.009433934175427091,1
2023-06-15,15188.0,15252.0,14878.0,15038.0,139777,0.011673410934039508,0.009406352052316902,0
2023-06-16,15316.6103515625,15324.0,15130.5,15181.25,636907,0.008467892517941777,0.009451656185414109,1
2023-06-20,15256.5,15322.5,15126.5,15303.25,652883,-0.0039245205161446695,0.009802709053369694,1
2023-06-21,15044.0,15273.25,15002.25,15247.5,640702,-0.013928489496280227,0.011375448569003278,1
2023-06-22,15214.75,15238.0,14964.0,15038.75,611017,0.011350039883009755,0.008962644429738443,0
2023-06-23,15058.25,15236.0,14985.25,15236.0,620593,-0.010286071082337811,0.010025629677134159,1
2023-06-26,14856.5,15152.5,14853.5,15057.75,649993,-0.013397971211794202,0.011409330523011374,1
2023-06-27,15111.5,15139.25,14862.25,14875.0,569198,0.017164204220375012,0.01146479851259169,0
2023-06-28,15130.0,15219.0,15021.25,15088.25,662146,0.001224233199880853,0.011298456216563366,1
2023-06-29,15100.25,15202.75,15028.5,15161.0,594134,-0.00196629213483146,0.01119235735227063,1
2023-06-30,15337.0,15376.75,15099.0,15106.0,529455,0.015678548368404543,0.011691669924785835,0
2023-07-03,15364.75,15392.0,15308.0,15331.0,265064,0.0018093499380582578,0.011407679993053163,1
2023-07-05,15360.75,15432.0,15255.25,15357.0,519857,-0.00026033615906539964,0.011312782248586324,1
2023-07-06,15238.0,15366.0,15111.5,15353.75,574681,-0.007991146265644566,0.010590192987140134,1
2023-07-07,15181.75,15359.75,15172.25,15211.75,555119,-0.0036914293214332927,0.01006441774597049,1
2023-07-10,15187.0,15218.25,15063.25,15198.5,609953,0.0003458099362720901,0.009418044001995769,1
2023-07-11,15260.0,15278.75,15109.5,15195.75,552637,0.004806742608810088,0.008002048759939415,1
2023-07-12,15444.75,15507.75,15254.5,15258.0,649433,0.012106815203145382,0.007095643166236463,1
2023-07-13,15711.5,15741.25,15456.5,15457.75,563935,0.017271241036598273,0.008520387159286626,1
2023-07-14,15694.25,15857.25,15663.0,15699.0,629943,-0.001097921904337551,0.0084591705679398,1
2023-07-17,15840.75,15882.75,15661.5,15690.0,522129,0.009334628924606125,0.0076794547780228055,0
2023-07-18,15974.75,16029.75,15733.0,15832.0,633272,0.008459195429509236,0.007826071402848236,1
2023-07-19,15959.25,16062.75,15911.25,15949.25,682279,-0.0009702812250582671,0.0078713803003093,1
2023-07-20,15592.25,15925.75,15547.0,15922.75,810475,-0.022996068110970103,0.011134693262429008,1
2023-07-21,15540.0,15719.25,15522.25,15590.75,704413,-0.00335102374577112,0.011114650406624573,1
2023-07-24,15561.25,15618.75,15483.75,15556.0,561877,0.0013674388674389526,0.011098447146029746,1
2023-07-25,15673.0,15736.25,15549.25,15570.0,554880,0.007181299702787358,0.011178562292203582,1
2023-07-26,15610.75,15739.25,15515.0,15730.25,683826,-0.003971798634594514,0.010831008338493939,1
2023-07-27,15571.0,15904.0,15511.25,15638.75,846437,-0.002546322245888244,0.00924486819671123,1
2023-07-28,15847.5,15896.0,15546.25,15580.0,689386,0.0177573694688844,0.010955320551701658,0
2023-07-31,15857.5,15917.0,15791.25,15850.0,523896,0.0006310143555765535,0.010560548018130457,1
2023-08-01,15817.25,15889.25,15728.25,15869.25,529660,-0.0025382311209206643,0.010165026479609353,1
2023-08-02,15473.0,15789.75,15414.0,15757.0,773499,-0.02176421312175003,0.012111545557089258,1
2023-08-03,15438.75,15551.75,15339.5,15455.75,658841,-0.0022135332514703343,0.00988123055299553,1
2023-08-04,15354.0,15610.25,15336.5,15441.0,773229,-0.00548943405392277,0.00996189942506025,1
2023-08-07,15485.5,15495.5,15334.25,15370.5,578299,0.008564543441448524,0.010414383036106594,0
2023-08-08,15354.25,15497.75,15218.0,15495.0,638813,-0.008475670788802403,0.010317954030574665,1
2023-08-09,15178.25,15432.5,15146.5,15351.75,652732,-0.011462624354820372,0.010739926919904398,1
2023-08-10,15201.25,15442.25,15136.0,15202.5,807104,0.0015153262069078632,0.01082510577419122,1
2023-08-11,15095.75,15266.75,15037.25,15219.0,613959,-0.006940218732012116,0.008236330083610197,1
2023-08-14,15270.25,15282.0,15020.75,15104.0,554628,0.011559544905022978,0.009644272517210834,0
2023-08-15,15106.5,15335.0,15074.75,15279.0,593602,-0.010723465562122447,0.009876949658477198,1
2023-08-16,14942.25,15166.0,14921.5,15110.75,641607,-0.010872803098004202,0.008230165388278378,1
2023-08-17,14778.0,15018.25,14738.25,14940.25,681399,-0.0109923204336696,0.008545332257138622,1
2023-08-18,14744.0,14802.75,14609.25,14748.0,731241,-0.0023007172824468514,0.008556817683143236,1
2023-08-21,14985.75,15013.75,14720.5,14762.5,641685,0.016396500271296688,0.010061968053500285,0
2023-08-22,14958.5,15118.25,14932.0,14974.5,623728,-0.0018183941411007432,0.009895159970938443,1
2023-08-23,15195.5,15356.75,14957.25,14959.75,606168,0.015843834609085228,0.010884860976929341,0
2023-08-24,14862.0,15418.0,14817.0,15333.0,847308,-0.021947287025764206,0.012903416169072967,1
2023-08-25,14979.25,15048.75,14751.75,14833.0,823889,0.00788924774592914,0.013145376198277159,1
2023-08-28,15092.5,15126.5,14973.5,14991.0,586342,0.0075604586344442115,0.012787037754316583,1
2023-08-29,15415.75,15430.5,15049.75,15098.75,616223,0.021417922809342294,0.014073176018858302,0
2023-08-30,15501.25,15522.75,15361.5,15427.5,590194,0.005546275724502614,0.013327222463055368,1
2023-08-31,15538.5,15606.75,15460.0,15513.75,584743,0.0024030320135473016,0.01231445665437121,1
2023-09-01,15516.25,15661.25,15454.0,15534.0,572689,-0.0014319271486952223,0.012259391621710315,1
2023-09-05,15534.5,15586.75,15418.25,15517.0,604891,0.0011761862563441916,0.0116422154063713,1
2023-09-06,15399.5,15533.0,15310.5,15511.25,596503,-0.008690334416942891,0.012191619613018264,1
2023-09-07,15282.25,15395.75,15157.5,15385.0,644887,-0.00761388356764825,0.011687091986622423,1
2023-09-08,15297.5,15390.75,15223.0,15286.25,598477,0.0009978897086488914,0.008608793561973367,1
2023-09-11,15475.75,15497.5,15298.0,15308.0,411385,0.011652230756659554,0.00892626009005604,0
2023-09-12,15304.75,15480.75,15288.75,15466.5,253049,-0.011049545256288096,0.009833583217975658,1
2023-09-13,15356.25,15424.25,15212.75,15308.5,190166,0.0033649683921659346,0.007010466375602548,1
2023-09-14,15478.0,15517.75,15337.25,15372.75,110435,0.00792836792836793,0.007269317199704248,0
2023-09-15,15435.2001953125,15524.0,15401.25,15480.25,708762,-0.002765202525358612,0.007253213528254921,1
2023-09-18,15414.5,15461.0,15330.5,15382.25,509746,-0.0013411031311914012,0.00725217284004862,1
2023-09-19,15375.25,15442.25,15248.5,15424.25,552065,-0.002546303804859096,0.007244463168539386,1
2023-09-20,15152.0,15436.25,15127.0,15375.25,605256,-0.014520089104242184,0.008113910034981592,1
